url,category
http://www.mdc.edu/north/campus-information/eec.aspx,other
http://www.mdc.edu/north/campus-information/directions.aspx,other
http://www.mdc.edu/iac/campus-information/directions.aspx,other
http://www.mdc.edu/west/campus-information/directions.aspx,other
http://www.mdc.edu/wolfson/campus-information/directions.aspx,campus
https://www.mdc.edu/online/default.aspx,other
https://www.mdc.edu/transcripts,other
http://www.mdc.edu/main/library/default.aspx,library
http://www.mdc.edu/industrycertifications,other
https://libraryguides.mdc.edu/FCLE/Home,other
https://www.mdc.edu/aet/assessment/,other
https://www.mdc.edu/aet/evaluation/,other
https://www.mdc.edu/aet/testing/,student_services
https://www.mdc.edu/aet/focus-groups/,other
https://www.mdc.edu/aet/placement-criteria/alternative-placement-criteria-for-cte/,other
https://www.mdc.edu/aet/placement-criteria/alternative-placement-criteria-dual-enrollment/,other
https://www.mdc.edu/aet/placement-criteria/alternative-placement-criteria-non-exempt/,other
https://www.mdc.edu/aet/placement-criteria/adult-education/,other
https://www.mdc.edu/aet/placement-criteria/career-and-technical-education-programs/,other
https://www.mdc.edu/aet/placement-criteria/degree-and-college-credit-certificate-programs/,other
https://www.mdc.edu/aet/placement-criteria/dual-enrollment/,other
https://www.mdc.edu/aet/placement-criteria/adult-basic-education/,other
https://www.mdc.edu/aet/placement-criteria/esol-program/,other
https://www.mdc.edu/aet/placement-criteria/ged-preparation-program/,other
https://www.mdc.edu/aet/placement-criteria/iet-preparation-program/,other
https://www.mdc.edu/accreditation/office-of-accreditation,other
https://www.mdc.edu/ppa,other
http://www.mdc.edu/mdcworks,other
http://mdcworks@mdc.edu/,other
http://silvio.rodriguez@mdc.edu/,other
https://www.mdc.edu/mdcworks/career-resources/governmentjobs.aspx,other
https://www.mdc.edu/mdcworks/career-resources/nsls.aspx,other
https://www.mdc.edu/main/testing/assessments/florida-ready-to-work.aspx,student_services
http://www.mdc.edu/pla/earn_college_credits/default.aspx,other
https://www.mdc.edu/testing/tests/actfl,student_services
https://www.mdc.edu/testing/tests/aice,student_services
https://www.mdc.edu/testing/tests/ap,student_services
https://www.mdc.edu/testing/tests/cape,student_services
https://www.mdc.edu/testing/tests/dlpt,student_services
https://www.mdc.edu/testing/tests/dsst,student_services
https://www.mdc.edu/testing/tests/ib,student_services
https://www.mdc.edu/testing/tests/uexcel,student_services
https://www.mdc.edu/testing/tests/icbe,student_services
http://www.mdc.edu/transcripts,other
https://www.mdc.edu/feedback/student-feedback/,other
https://www.mdc.edu/feedback/supervisor-feedback/,other
https://www.mdc.edu/aet/surveys/list-of-surveys/,other
https://www.mdc.edu/aet/surveys/creating-surveys/,other
https://www.mdc.edu/aet/surveys/survey-resources/,other
https://www.mdc.edu/institutionalresearch/conducting-research-at-mdc/,other
https://www.mdc.edu/sie/terms-of-use/,other
https://www.mdc.edu/cloudcomputingcenter/cloudskillschallenge.aspx,other
https://www.mdc.edu/justice/law-enforcement/basic-law-enforcement-academies.aspx,other
https://www.mdc.edu/cybersecurity/programs-and-training/cybersecurity-certifications/,other
https://calendar.mdc.edu/spisoner_229,other
https://calendar.mdc.edu/srodrig2_115,other
https://calendar.mdc.edu/mherna12_100,other
https://calendar.mdc.edu/csmith6_919,other
https://calendar.mdc.edu/mgonzal6_770,other
https://calendar.mdc.edu/ncruz_532,other
https://calendar.mdc.edu/lestevez_819,other
https://calendar.mdc.edu/ablanco1_397,other
https://calendar.mdc.edu/tbrown9_672,other
https://calendar.mdc.edu/event/florida-civic-literacy-exam-fcle-bootcamp,events
https://calendar.mdc.edu/department/testing/calendar,student_services
https://calendar.mdc.edu/event/spooky-registration-fest,events
https://calendar.mdc.edu/event/i-am-mdc-day-3268,events
https://calendar.mdc.edu/event/sat-7148,events
https://calendar.mdc.edu/event/sat-7827,events
https://calendar.mdc.edu/event/facta-region-5-meeting,events
https://calendar.mdc.edu/event/copy-of-florida-civic-literacy-exam-boot-camp-mdc-in-person-7669,events
https://www.mdc.edu/student-financial-services/feedback.aspx,other
https://www.mdc.edu/student-financial-services/tuition-fees/foa/,financial_aid
https://www.mdc.edu/student-financial-services/due-dates/past-due-balances.aspx,other
https://www.mdc.edu/student-financial-services/disbursements-refunds/general-non-financial-aid-refunds/default.aspx,other
https://www.mdc.edu/student-financial-services/disbursements-refunds/financial-aid-refunds/default.aspx,financial_aid
https://www.mdc.edu/student-financial-services/disbursements-refunds/refund-policy/default.aspx,other
https://www.mdc.edu/tuition/foa/foa/,financial_aid
https://www.mdc.edu/financialaid/how-aid-works/grants.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/student-emergency-aid.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/work-study.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/loans.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/eligibility.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/award-estimate.aspx,other
https://www.mdc.edu/financialaid/how-aid-works/access-consumer-resources.aspx,other
https://www.mdc.edu/financialaid/receive-aid/bank-mobile-disbursements.aspx,other
https://www.mdc.edu/financialaid/receive-aid/payment.aspx,other
https://www.mdc.edu/financialaid/receive-aid/withdrawal.aspx,other
http://www.mdc.edu/main/bookstore/,other
https://www.mdc.edu/main/singlestop/free_financial_counseling.aspx,other
https://www.mdc.edu/main/singlestop/free_tax_preparation_services.aspx,other
https://faq.mdc.edu/knowledgebase/how-do-i-apply-for-financial-aid-2/,other
https://faq.mdc.edu/knowledgebase/how-do-i-apply-for-scholarships/,other
https://faq.mdc.edu/knowledgebase/are-international-students-eligible-for-nelnet/,other
https://faq.mdc.edu/knowledgebase/i-have-been-making-scheduled-payments-on-a-nelnet-agreement-i-dropped-a-class-or-one-of-my-classes-has-been-cancelled-and-i-have-been-approved-for-a-100-refund-will-the-contract-be-adjusted-or-will/,other
https://faq.mdc.edu/knowledgebase/i-signed-up-for-a-nelnet-payment-agreement-but-did-not-make-all-the-scheduled-payments-will-i-be-eligible-for-another-agreement-for-the-spring-or-another-term-in-the-future/,other
https://faq.mdc.edu/knowledgebase/i-signed-up-for-a-nelnet-payment-plan-agreement-but-i-need-to-add-another-courses-will-i-need-to-complete-a-new-agreement-and-pay-an-additional-40/,other
https://faq.mdc.edu/knowledgebase/if-i-pay-my-tuition-and-fees-with-a-credit-card-including-the-2-fee-and-i-drop-classes-within-the-100-refund-date-or-receive-an-approval-for-a-100-refund-is-the-entire-amount-including-the-2-refun/,other
https://faq.mdc.edu/knowledgebase/is-the-nelnet-payment-plan-available-for-mini-term-sessions-8-week-and-12-week-that-start-after-the-first-day-of-classes-of-the-16-week-fallspring-semester/,other
https://faq.mdc.edu/knowledgebase/when-is-tuition-payment-due-for-classes/,other
https://faq.mdc.edu/knowledgebase/can-i-submit-my-documents-at-any-campus/,other
https://faq.mdc.edu/knowledgebase/can-i-use-my-book-advance-online/,other
https://faq.mdc.edu/knowledgebase/can-i-work-as-a-student-assistant-on-campus-and-in-the-florida-work-experience-off-campus-at-the-same-time/,other
https://faq.mdc.edu/knowledgebase/how-are-private-donor-scholarships-paid/,other
https://faq.mdc.edu/knowledgebase/how-can-i-check-my-financial-aid-status-online/,other
https://faq.mdc.edu/knowledgebase/how-do-i-receive-my-bank-mobile-card/,other
https://faq.mdc.edu/knowledgebase/how-do-i-request-a-new-replace-a-lost-florida-prepaid-id-card/,other
https://faq.mdc.edu/knowledgebase/how-do-i-use-my-florida-prepaid-to-pay-for-my-classes/,other
https://faq.mdc.edu/knowledgebase/how-much-can-i-borrow-with-a-federal-direct-stafford-loan/,other
https://faq.mdc.edu/knowledgebase/how-will-i-get-federal-direct-stafford-loan-money/,other
https://faq.mdc.edu/knowledgebase/how-will-my-eligibility-for-financial-aid-be-determined/,other
https://faq.mdc.edu/knowledgebase/i-applied-for-the-florida-bright-futures-program-how-i-do-receive-this-money-am-i-entitled-to-apply-for-the-pell-grant/,other
https://faq.mdc.edu/knowledgebase/i-completed-my-fafsa-application-when-will-my-file-be-processed/,other
https://faq.mdc.edu/knowledgebase/i-do-not-live-with-my-parents-can-i-apply-as-independent-student/,other
https://faq.mdc.edu/knowledgebase/i-had-a-book-advance-now-i-received-a-bill-what-happened/,other
https://faq.mdc.edu/knowledgebase/i-have-a-bachelors-degree-what-type-of-aid-am-i-eligible-for/,other
https://faq.mdc.edu/knowledgebase/i-have-a-work-study-award-what-is-work-study-how-do-i-receive-this-award/,other
https://faq.mdc.edu/knowledgebase/i-have-been-awarded-financial-aid-will-i-receive-it-to-pay-my-fees-for-the-term/,other
https://faq.mdc.edu/knowledgebase/i-have-financial-aid-but-i-didnt-receive-federal-work-study-can-i-still-receive-it/,other
https://faq.mdc.edu/knowledgebase/i-have-florida-pre-paid-college-as-well-as-other-types-of-financial-aid-how-do-i-use-my-money/,other
https://faq.mdc.edu/knowledgebase/i-need-to-repay-my-perkins-loan-who-should-i-contact/,other
https://faq.mdc.edu/knowledgebase/i-paid-my-classes-using-a-credit-or-debit-card-when-should-i-expect-to-receive-my-refund/,other
https://faq.mdc.edu/knowledgebase/i-received-a-private-scholarship-check-where-should-i-send-it/,other
https://faq.mdc.edu/knowledgebase/ive-been-selected-for-the-process-of-verification-what-do-i-have-to-do/,other
https://faq.mdc.edu/knowledgebase/if-i-am-a-bright-futures-recipient-do-i-need-to-repay-dropped-or-withdrawn-courses/,other
https://faq.mdc.edu/knowledgebase/if-my-parents-are-divorced-or-separated-whose-financial-data-should-be-provided-when-im-completing-the-free-application-for-federal-student-aid-fafsa/,other
https://faq.mdc.edu/knowledgebase/im-going-to-be-married-during-the-school-year-for-which-i-am-applying-for-aid-can-i-fill-out-my-fafsa-as-married/,other
https://faq.mdc.edu/knowledgebase/my-award-letter-says-that-i-am-entitled-to-receive-a-certain-award-amount-i-am-taking-9-credit-units-why-did-my-award-amount-change/,other
https://faq.mdc.edu/knowledgebase/should-i-complete-the-fafsa-even-though-i-am-not-going-to-be-eligible-for-aid/,other
https://faq.mdc.edu/knowledgebase/what-are-mdcs-fafsa-school-codes/,other
https://faq.mdc.edu/knowledgebase/what-happens-to-my-financial-aid-if-i-drop-or-withdraw-from-my-courses/,other
https://faq.mdc.edu/knowledgebase/what-if-i-am-separated-or-divorced-but-filed-a-joint-tax-return/,other
https://faq.mdc.edu/knowledgebase/what-if-i-cant-find-my-income-tax-return/,other
https://faq.mdc.edu/knowledgebase/what-if-i-didnt-file-an-income-tax-return/,other
https://faq.mdc.edu/knowledgebase/what-if-im-married-now-but-didnt-file-with-my-spouse-last-year/,other
https://faq.mdc.edu/knowledgebase/what-if-my-parents-dont-claim-me-on-their-taxes-or-dont-give-me-any-money/,other
https://faq.mdc.edu/knowledgebase/what-if-there-are-changes-to-my-financial-circumstances-after-i-submitted-a-fafsa/,other
https://faq.mdc.edu/knowledgebase/what-is-a-federal-direct-stafford-loan/,other
https://faq.mdc.edu/knowledgebase/what-is-and-fsa-id-and-how-do-i-create-one/,other
https://faq.mdc.edu/knowledgebase/what-is-sap-when-is-it-calculated-and-which-semesters-are-included/,other
https://faq.mdc.edu/knowledgebase/what-is-the-difference-between-a-federal-direct-subsidized-unsubsidized-and-plus-loan/,other
https://faq.mdc.edu/knowledgebase/what-is-the-difference-between-merit-based-and-need-based-aid/,other
https://faq.mdc.edu/knowledgebase/what-is-the-difference-between-the-nelnet-tuition-payment-plan-and-a-federal-direct-stafford-loan/,other
https://faq.mdc.edu/knowledgebase/what-is-the-florida-bright-futures-scholarship-program/,other
https://faq.mdc.edu/knowledgebase/what-is-the-payment-deadline-for-classes/,other
https://faq.mdc.edu/knowledgebase/when-do-i-restart-paying-my-student-loans/,other
https://faq.mdc.edu/knowledgebase/when-will-i-receive-my-refund/,other
https://faq.mdc.edu/knowledgebase/will-an-additional-outside-scholarship-affect-my-award/,other
https://faq.mdc.edu/knowledgebase/are-there-scholarships-for-international-students/,other
https://faq.mdc.edu/knowledgebase/does-mdc-accept-the-gi-bill/,other
https://faq.mdc.edu/knowledgebase/who-certifies-veterans-educational-benefits/,other
https://faq.mdc.edu/knowledgebase/do-i-need-to-complete-an-application-for-the-american-dream-scholarship-ads/,other
https://faq.mdc.edu/knowledgebase/can-i-start-in-miami-dade-college-during-the-spring-semester-instead-of-the-fall-semester/,other
https://faq.mdc.edu/knowledgebase/do-i-need-to-take-the-placement-test-to-qualify-for-the-scholarship-even-if-i-am-exempt/,other
https://faq.mdc.edu/knowledgebase/my-gpa-went-below-3-0-during-the-spring-can-i-bring-my-gpa-during-the-summer-to-maintain-the-scholarship/,other
https://faq.mdc.edu/knowledgebase/i-registered-for-less-than-12-credits-during-the-fall-semester-can-i-just-register-for-15-credits-during-the-spring-to-make-up-the-credits/,other
https://faq.mdc.edu/knowledgebase/can-i-get-the-scholarship-back-once-i-improve-my-gpa/,other
https://faq.mdc.edu/knowledgebase/can-i-register-for-more-than-12-credits/,other
https://faq.mdc.edu/knowledgebase/is-there-a-book-advance-for-the-mini-term-sessions/,other
https://faq.mdc.edu/knowledgebase/how-do-i-apply-for-work-study/,other
https://faq.mdc.edu/knowledgebase/how-do-i-keep-my-wok-study-eligibility/,other
https://faq.mdc.edu/knowledgebase/i-received-an-outside-scholarship-where-should-the-money-be-sent-and-how-is-it-applied/,other
https://faq.mdc.edu/knowledgebase/do-i-qualify-for-any-aid-if-i-do-not-have-my-permanent-residence-yet-however-i-have-ss-card-and-work-permit/,other
https://faq.mdc.edu/knowledgebase/is-there-a-limit-to-how-much-financial-aid-and-scholarships-i-can-receive/,other
https://faq.mdc.edu/knowledgebase/how-can-i-receive-my-1098-t-form/,other
https://faq.mdc.edu/knowledgebase/what-is-the-maximum-number-of-schools-that-i-can-put-on-my-fafsa-application/,other
https://faq.mdc.edu/knowledgebase/what-is-the-deadline-date-to-apply-for-financial-aid/,other
https://faq.mdc.edu/knowledgebase/how-can-students-get-help-with-registration-financial-aid-or-other-student-services/,other
https://faq.mdc.edu/knowledgebase/if-i-qualify-for-financial-aid-do-i-lose-the-american-dream-scholarship-ads/,other
https://faq.mdc.edu/knowledgebase/if-i-already-completed-the-fafsa-application-once-do-i-need-to-do-it-again-to-continue-receiving-the-american-dream-scholarship-ads/,other
https://faq.mdc.edu/knowledgebase/i-want-to-take-classes-during-the-summer-will-the-american-dream-scholarship-ads-pay/,other
https://faq.mdc.edu/knowledgebase/nelnet-payment-plan/,other
https://faq.mdc.edu/knowledgebase/are-there-any-charges-for-returned-payments/,other
https://faq.mdc.edu/knowledgebase/when-are-nelnet-payments-processed/,other
https://faq.mdc.edu/knowledgebase/financial-aid-paid-for-my-classes-when-will-i-receive-my-nelnet-refund/,financial_aid
https://faq.mdc.edu/knowledgebase/i-have-been-making-scheduled-payments-on-a-nelnet-agreement-i-dropped-a-class-before-100-refund-date-or-one-of-my-classes-has-been-cancelled-and-i-have-been-approved-for-a-100-refund-will-the-contra/,other
https://faq.mdc.edu/knowledgebase/can-the-nelnet-plan-be-terminated/,other
https://faq.mdc.edu/knowledgebase/i-droppedadded-a-class-will-my-next-nelnet-installment-be-reducedincreased/,other
https://faq.mdc.edu/knowledgebase/i-have-a-nelnet-payment-plan-and-have-enrolled-for-classes-for-a-future-term-can-i-set-up-a-second-payment-plan/,other
https://faq.mdc.edu/knowledgebase/i-signed-up-for-a-nelnet-payment-plan-but-did-not-make-all-the-scheduled-payments-will-i-be-eligible-for-another-agreement-for-another-term-in-the-future/,other
https://faq.mdc.edu/knowledgebase/i-signed-up-for-a-nelnet-payment-plan-agreement-but-i-need-to-add-more-courses-will-i-need-to-complete-a-new-agreement-and-pay-an-additional-40/,other
https://faq.mdc.edu/knowledgebase/is-the-nelnet-payment-plan-available-for-mini-term-sessions-8-and-12-weeks-that-start-after-the-first-day-of-classes-of-the-16-week-fall-or-spring-semester/,other
https://faq.mdc.edu/knowledgebase/do-i-need-to-complete-an-application-for-the-presidential-scholars-program/,other
https://faq.mdc.edu/knowledgebase/how-many-students-are-eligible-for-the-presidential-scholars-program-on-a-yearly-basis/,other
https://faq.mdc.edu/knowledgebase/what-terms-does-the-presidential-scholars-program-cover/,other
https://faq.mdc.edu/knowledgebase/my-gpa-went-below-3-5-can-i-bring-my-gpa-up-during-the-following-term-to-maintain-my-presidential-scholars-status/,other
https://faq.mdc.edu/knowledgebase/i-registered-for-less-than-12-credits-during-the-fall-semester-can-i-just-register-for-15-credits-during-the-spring-to-make-up-the-credits-and-maintain-my-presidential-scholars-status/,other
https://faq.mdc.edu/knowledgebase/how-does-the-nelnet-payment-plan-work/,other
https://faq.mdc.edu/knowledgebase/i-have-financial-aid-but-i-didnt-receive-federal-work-study-can-i-still-receive-it-2/,other
https://faq.mdc.edu/knowledgebase/i-paid-my-classes-using-a-credit-or-debit-card-when-should-i-expect-to-receive-my-refund-2/,other
https://faq.mdc.edu/knowledgebase/if-my-parents-are-divorced-or-separated-whose-financial-data-should-be-provided-when-im-completing-the-free-application-for-federal-student-aid-fafsa-2/,other
https://faq.mdc.edu/knowledgebase/im-going-to-be-married-during-the-school-year-for-which-i-am-applying-for-aid-can-i-fill-out-my-fafsa-as-married-2/,other
https://faq.mdc.edu/knowledgebase/my-award-letter-says-that-i-am-entitled-to-receive-a-certain-award-amount-i-am-taking-9-credits-why-did-my-award-amount-change/,other
https://faq.mdc.edu/knowledgebase/if-i-already-completed-the-fafsa-application-once-do-i-need-to-do-it-again-to-continue-receiving-the-american-dream-scholarship-ads-2/,other
http://www.mdc.edu/financialaid/default.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/default.aspx,other
http://www.mdc.edu/financialaid/apply/default.aspx,admissions
https://www.mdc.edu/academics/transfer/,other
https://ce.mdc.edu/contentManagement.do?method=load&code=CM000019,other
https://www.mdc.edu/infanttoddler/,other
https://www.mdc.edu/aiawareness/,other
https://www.mdc.edu/aipractitioner/,other
https://www.mdc.edu/audiotechnology/,other
https://www.mdc.edu/automation/,other
https://www.mdc.edu/businessintelligencecertificate/,other
https://www.mdc.edu/cisco/,other
https://www.mdc.edu/cadassistant/,other
https://www.mdc.edu/caddesigner/,other
https://www.mdc.edu/computerprogramming/,other
https://www.mdc.edu/mobileappcertificate/,other
https://www.mdc.edu/cybersecurity-analyst,other
https://www.mdc.edu/engineeringtechnology/,other
https://www.mdc.edu/cloudcomputingcertificate/,other
https://www.mdc.edu/filmproductionfundamentals/,other
https://www.mdc.edu/gis/,other
https://www.mdc.edu/graphicdesignspecialist/,other
https://www.mdc.edu/itsupport/,other
https://www.mdc.edu/internetofthingscertificate/,other
https://www.mdc.edu/leanmanufacturing/,other
https://www.mdc.edu/mechatronics/,other
https://www.mdc.edu/pcrepair/,other
https://www.mdc.edu/serveradmin/,other
https://www.mdc.edu/networksystems/,other
https://www.mdc.edu/oracledbacertificate/,other
https://www.mdc.edu/patternmaking/,other
https://www.mdc.edu/rapidprototyping/,other
https://www.mdc.edu/solarenergysystemsspecialist/,other
https://www.mdc.edu/tvstudioproduction/,other
https://www.mdc.edu/virtualreality/,other
https://www.mdc.edu/signlanguagecertificate/default.aspx,other
https://www.mdc.edu/accountingbudgeting/,other
https://www.mdc.edu/accountingapplications/,other
https://www.mdc.edu/aircargoagent/,other
https://www.mdc.edu/academics/programs/search-results.aspx?associate=on&bachelor=on&cert=on&search=Aircraft+Structural+Assembly+and+Fabrication+Apprenticeship+%28C.T.E.%2FV.C.C.%29&btnSubmit=+Search+,program_info
https://www.mdc.edu/airlinemaintenance/,other
https://www.mdc.edu/aviationmanagement/,other
https://www.mdc.edu/airportmanagement/,other
https://www.mdc.edu/familyownedentrepreneurshipoperations,other
https://www.mdc.edu/socialentrepreneurshipoperations,other
https://www.mdc.edu/startupentrepreneurshipoperations,other
https://www.mdc.edu/familyownedentrepreneurship/,other
https://www.mdc.edu/socialentrepreneurship/,other
https://www.mdc.edu/industry-operations/,other
https://www.mdc.edu/managementoperations/,other
https://www.mdc.edu/hroperations/,other
https://www.mdc.edu/businessoperationsmarketing/,other
https://www.mdc.edu/smallbusinessoperations/,other
https://www.mdc.edu/managementspecialist/,other
https://www.mdc.edu/generalbusiness/,other
https://www.mdc.edu/hrspecialist/,other
https://www.mdc.edu/internationalbusinesscertificate/,other
https://www.mdc.edu/businessspecialistmarketing/,other
https://www.mdc.edu/chefapprentice/,other
https://www.mdc.edu/cruiseoperations/,other
https://www.mdc.edu/culinaryartsmanagementoperations/,other
https://www.mdc.edu/digitalmarketingstrategy/,other
https://www.mdc.edu/foodbeverage/,other
https://www.mdc.edu/foodbeverageoperations/,other
https://www.mdc.edu/intermodalfreight/,other
https://www.mdc.edu/internationalfreight/,other
https://www.mdc.edu/lending,other
https://www.mdc.edu/transportationlogisticsspecialist/,other
https://www.mdc.edu/passengerserviceagent/,other
https://www.mdc.edu/roomsmanagement/,other
https://www.mdc.edu/roomsdivisionoperations/,other
https://www.mdc.edu/sales-customer-management/,other
https://www.mdc.edu/sportmanagementccc/,other
https://www.mdc.edu/crimescenetechnician/,other
https://www.mdc.edu/homelandsecurity/,other
https://www.mdc.edu/intelligence-studies/,other
https://www.mdc.edu/realestatecertificate/,other
https://www.mdc.edu/firefighteremt/,other
https://www.mdc.edu/biotechnologycertificate/,other
https://www.mdc.edu/horticultureprofessional/,other
https://www.mdc.edu/horticulturespecialist/,other
https://www.mdc.edu/translationinterpretationcertificate/,other
https://www.mdc.edu/jobs/work-study/,other
http://www.mdc.edu/financialaid/how-aid-works/sap-appeal.aspx,other
http://www.mdc.edu/financialaid/important-forms/forms.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/grants.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/student-emergency-aid.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/work-study.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/loans.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/eligibility.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/cost-attendance.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/award-estimate.aspx,other
http://www.mdc.edu/financialaid/how-aid-works/access-consumer-resources.aspx,other
https://www.mdc.edu/culinary/default.aspx,other
https://www.mdc.edu/culinary/about/,about
https://www.mdc.edu/culinary/programs.aspx,other
https://www.mdc.edu/culinary/about/default.aspx,about
https://www.mdc.edu/culinary/about/tour.aspx,about
https://www.mdc.edu/culinaryartsmanagement/,other
https://www.mdc.edu/fashion/default.aspx,other
https://www.mdc.edu/fashion/about.aspx,about
https://www.mdc.edu/fashion/talentnight.aspx,other
https://www.mdc.edu/fashion/fashionlab.aspx,other
https://www.mdc.edu/fashion/upcycle/default.aspx,other
https://www.mdc.edu/fashion/donate.aspx,other
https://www.mdc.edu/fashiondesign/,other
https://www.mdc.edu/fashionmerchandising/,other
https://calendar.mdc.edu/event/rb-ensemble-concert-5847,events
https://calendar.mdc.edu/event/shark-stage-singers-fall-opera-workshop,events
https://calendar.mdc.edu/event/techno-graphies-curated-by-miguel-gonzalez,events
https://calendar.mdc.edu/event/college-chamber-piano-and-composition-recital,events
https://calendar.mdc.edu/event/college-chamber-ochestra-concert,events
https://calendar.mdc.edu/event/high-school-wind-ensemble-and-jazz-ensemble-concert,events
https://calendar.mdc.edu/event/college-sophomore-project-directed-by-jennifer-de-castroverde,events
https://calendar.mdc.edu/event/college-junior-project-directed-by-james-samuel-randolph,events
https://calendar.mdc.edu/event/vocal-jazz-ensembles-showcase,events
https://calendar.mdc.edu/event/dancemakers-new-works,events
https://calendar.mdc.edu/event/concerto-competition-winners-concert,events
https://calendar.mdc.edu/event/the-one-festival-one-person-shows-college-senior-project-2331,events
https://calendar.mdc.edu/event/high-school-choir-holiday-concert,events
https://calendar.mdc.edu/event/the-nutcracker-ballet,events
https://calendar.mdc.edu/event/nwsa-music-faculty-recital-3981,events
https://calendar.mdc.edu/event/new-playwrights-festival-fringe-edition,events
https://calendar.mdc.edu/event/open-rehearsalshowing-3599,events
https://calendar.mdc.edu/event/national-portfolio-day-miami,events
https://calendar.mdc.edu/event/high-school-wind-ensemble-and-jazz-ensemble-concert-1538,events
https://calendar.mdc.edu/event/fusion-house-presents-valentunes,events
https://calendar.mdc.edu/event/rising-stars-exhibition,events
https://calendar.mdc.edu/event/rising-stars-performance,events
https://calendar.mdc.edu/event/holiday-concert,events
https://calendar.mdc.edu/event/william-osorio-open-studio,events
https://www.mdc.edu/mdcworks,other
https://www.mdc.edu/mdcworks/presentation-request.aspx,other
https://www.mdc.edu/hospitalityadministration/,other
https://www.mdc.edu/justice/about/student-support-services.aspx,about
https://www.mdc.edu/informationsystems/,other
https://www.mdc.edu/transportationlogistics/,other
https://calendar.mdc.edu/calendar.xml,events
https://calendar.mdc.edu/event/sharkfit-recreation-fitness-wellness-centers-new-fitness-hours,events
https://calendar.mdc.edu/calendar/2,events
https://calendar.mdc.edu/calendar/3,events
https://calendar.mdc.edu/calendar/4,events
https://calendar.mdc.edu/calendar/5,events
https://calendar.mdc.edu/calendar/6,events
https://calendar.mdc.edu/calendar/7,events
https://calendar.mdc.edu/calendar/8,events
https://calendar.mdc.edu/calendar/9,events
https://calendar.mdc.edu/calendar/20,events
https://calendar.mdc.edu/all-campuses-299,other
https://calendar.mdc.edu/Freedomtower,other
https://calendar.mdc.edu/hialeah,campus
https://calendar.mdc.edu/homestead,campus
https://calendar.mdc.edu/Kendall,campus
https://calendar.mdc.edu/Medical,other
https://calendar.mdc.edu/meek,other
https://calendar.mdc.edu/culinary-institute,other
https://calendar.mdc.edu/search/places/2,other
https://calendar.mdc.edu/department/academic_affairs,other
https://calendar.mdc.edu/department/advisement,student_services
https://calendar.mdc.edu/department/ai-center,other
https://calendar.mdc.edu/department/all_campuses_virtual_events,other
https://calendar.mdc.edu/department/alumni,other
https://calendar.mdc.edu/department/archives,other
https://calendar.mdc.edu/department/athletics,other
https://calendar.mdc.edu/department/bitcenter,other
https://calendar.mdc.edu/search/departments/2,other
https://calendar.mdc.edu/search/departments/3,other
https://calendar.mdc.edu/search/departments/4,other
https://calendar.mdc.edu/search/departments/5,other
https://calendar.mdc.edu/search/departments/6,other
https://calendar.mdc.edu/search/departments/7,other
https://calendar.mdc.edu/search/departments/8,other
https://calendar.mdc.edu/search/departments/9,other
https://calendar.mdc.edu/search/departments/10,other
https://calendar.mdc.edu/group/apprenticeships,other
https://calendar.mdc.edu/group/hybrid_and_virtual_events,other
https://calendar.mdc.edu/group/mdc_student_parents,other
https://calendar.mdc.edu/event/hackathon-ai-cyber-and-it-ops,events
https://calendar.mdc.edu/ai_center_events/calendar,events
https://calendar.mdc.edu/artificial-intelligence/calendar,events
https://calendar.mdc.edu/athletics/calendar,events
https://calendar.mdc.edu/eduardo_j_padron_campus,other
https://calendar.mdc.edu/freedom_tower,other
https://calendar.mdc.edu/tower_theater,other
https://calendar.mdc.edu/help/widget,other
https://calendar.mdc.edu/digester/summaries/new,other
https://calendar.mdc.edu/all-campuses-299/calendar,events
https://calendar.mdc.edu/Freedomtower/calendar,events
https://calendar.mdc.edu/hialeah/calendar,events
https://calendar.mdc.edu/homestead/calendar,events
https://calendar.mdc.edu/Kendall/calendar,events
https://calendar.mdc.edu/Koubek/calendar,events
https://calendar.mdc.edu/Medical/calendar,events
https://calendar.mdc.edu/meek/calendar,events
https://calendar.mdc.edu/culinary-institute/calendar,events
https://calendar.mdc.edu/North/calendar,events
https://calendar.mdc.edu/padron/calendar,events
https://calendar.mdc.edu/virtual_679/calendar,events
https://calendar.mdc.edu/west/calendar,events
https://calendar.mdc.edu/wolfston/calendar,events
https://calendar.mdc.edu/ciol/calendar,events
https://calendar.mdc.edu/event/funding-for-study-abroad-1677,events
https://calendar.mdc.edu/event/benjamin-a-gilman-international-scholarship-8705,events
https://calendar.mdc.edu/event/graphic-novel-group-lets-play-peak,events
https://calendar.mdc.edu/event/chess-club-free-play,events
